"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bolivia","BOL","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","0.18","0.27","0.35","0.29","0.24","0.22","0.21","0.21","0.23","0.23","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.21","0.21","0.2","0.2","0.2","0.19","0.19","0.19","0.18","0.18","0.17","0.17","0.17","0.17","0.17","0.16","0.16",
"Brazil","BRA","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22","0.23","0.25","0.25","0.26","0.25","0.24","0.22","0.2","0.18","0.16","0.15","0.14","0.15","0.15","0.17","0.19","0.21","0.24","0.26","0.28","0.3","0.31","0.33","0.34","0.35","0.35","0.35","0.35","0.34","0.33","0.32","0.31","0.29","0.27",
"Barbados","BRB","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37","0.5","0.65","0.83","0.98","0.95","0.9","0.86","0.81","0.78","0.74","0.7","0.67","0.64","0.61","0.58","0.55","0.53","0.49","0.47","0.45","0.44","0.42","0.41","0.39","0.39","0.38","0.37","0.36","0.36","0.36","0.35","0.35","0.35","0.35",
"Brunei Darussalam","BRN","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.11",
"Botswana","BWA","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","17.9","21.3","24","25.8","26","25.4","23.7","22","20.3","18.5","16.8","15.1","13.8","12.3","10.5","9.3","8.9","8.4","7.7","7.6","7.8","7","6.4","6.2","5.8","5.3","4.6","4.1","3.5","3.2","2.6","2.1","1.9","1.8",
"Central African Republic","CAF","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.6","6.6","6.8","6.8","6.6","5.9","5.6","5.2","4.8","4.3","4.1","3.7","3.5","3.3","3.1","2.8","2.7","2.4","2.3","2.1","2","1.9","1.8","1.6","1.5","1.3","1.2","1.1","0.96","0.91","0.86","0.78","0.65","0.61",
"Canada","CAN","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","",
"Central Europe and the Baltics","CEB","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","0.13","0.13","0.13","0.12","0.12","0.11","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Channel Islands","CHI","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.11","0.11","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.13","0.13","0.14","0.14","0.15","0.16","0.16","0.17","0.17","0.18","0.18","0.18","0.19","0.19","0.19","0.19","0.19","0.2","0.2","0.2","0.2","0.2","0.2",
"China","CHN","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","7.8","7.8","7.5","7","6.4","5.7","5.1","4.6","4.3","3.7","3.3","3","2.6","2.4","2.1","1.9","1.7","1.3","1.3","1.2","1","0.9","0.82","0.67","0.67","0.67","0.56","0.5","0.41","0.4","0.35","0.31","0.3","0.27",
"Cameroon","CMR","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","2.1","2.7","3.3","3.9","4.3","4.7","4.9","4.9","4.8","4.5","4.1","3.8","3.5","3.2","3","2.7","2.6","2.3","2.2","1.8","1.7","1.4","1.2","1.1","1","0.98","0.87","0.8","0.78","0.75","0.64","0.52","0.46","0.46",
"Congo, Dem. Rep.","COD","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1.9","1.9","1.8","1.6","1.6","1.5","1.4","1.3","1.2","1.1","1","0.98","0.91","0.86","0.8","0.74","0.69","0.63","0.61","0.56","0.52","0.48","0.44","0.4","0.37","0.35","0.33","0.32","0.32","0.29","0.27","0.25","0.22","0.21",
"Congo, Rep.","COG","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.4","3.7","3.5","3.3","3.2","3","2.8","2.9","2.5","2.4","2.3","2.3","2.3","2.1","2","2","1.9","1.8","1.8","1.7","1.7","1.8","1.7","1.7","1.7","1.8","1.8","1.8","2","1.9","1.9","1.9","1.8","1.7",
"Colombia","COL","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17","0.22","0.26","0.31","0.34","0.36","0.37","0.37","0.36","0.36","0.34","0.31","0.3","0.3","0.29","0.28","0.27","0.27","0.28","0.28","0.27","0.24","0.24","0.24","0.24","0.24","0.23","0.25","0.26","0.25","0.23","0.24","0.25","0.24","",
"Comoros","COM","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.01","0.1",
"Cabo Verde","CPV","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43","0.44","0.44","0.45","0.46","0.47","0.47","0.48","0.48","0.49","0.49","0.48","0.46","0.47","0.47","0.42","0.38","0.36","0.35","0.36","0.38","0.39","0.39","0.39","0.4","0.41","0.45","0.47","0.45","0.42","0.42","0.39","0.38","0.41","0.41",
"Costa Rica","CRI","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.11","0.12","0.14","0.15","0.16","0.17","0.18","0.19","0.19","0.2","0.21","0.21","0.21","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.23","0.22","0.23",
"Caribbean small states","CSS","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.11","0.14","0.15","0.17","0.18","0.19","0.19","0.19","0.2","0.2","0.2","0.2","0.19","0.19","0.19","0.19","0.19","0.18","0.18","0.18","0.17","0.17","0.17","0.17","0.17",
"Curacao","CUW","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Djibouti","DJI","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","2.1","3","2.8","2.9","3","3.1","2.8","2.7","2.8","2.7","2.5","2.1","1.8","1.7","1.6","1.4","1.2","1.2","1.1","1","0.81","0.68","0.57","0.49","0.47","0.34","0.33","0.41","0.39","0.41","0.38","0.37","0.4","0.37",
"Dominica","DMA","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","0.24","0.24","0.23","0.23","0.22","0.22","0.22","0.21","0.21","0.21","0.2","0.2","0.2","0.19","0.19","0.19","0.19","0.19","0.18","0.18","0.17","0.17","0.17","0.17","0.17","0.17","0.16","0.16","0.15","0.14","0.14","0.13","0.13","0.12",
"Denmark","DNK","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Dominican Republic","DOM","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96","1.2","1.3","1.4","1.4","1.4","1.2","1.1","0.99","0.95","0.93","0.86","0.83","0.78","0.72","0.68","0.64","0.58","0.54","0.52","0.49","0.45","0.43","0.41","0.4","0.38","0.39","0.42","0.42","0.43","0.44","0.43","0.39","0.37","0.36",
"Algeria","DZA","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"East Asia & Pacific (excluding high income)","EAP","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.184423127571709",
"East Asia & Pacific","EAS","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","0.14","0.18","0.21","0.23","0.25","0.26","0.26","0.26","0.25","0.24","0.23","0.22","0.21","0.21","0.19","0.2","0.19","0.19","0.18","0.18","0.18","0.17","0.16","0.15","0.14","0.13","0.12","0.12","0.11","0.11","0.11","0.11","0.11","0.1",
"Egypt, Arab Rep.","EGY","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
